league,game_id,datetime,home,away,home_score,away_score,home_starter,away_starter,venue,game_type,series_description,confirmed_starters
MLB,823693,2026-06-14 18:10:00+00:00,Minnesota Twins,St. Louis Cardinals,5.0,4.0,Taj Bradley,Michael McGreevy,Target Field,R,Regular Season,True
MLB,823777,2026-06-14 18:10:00+00:00,Milwaukee Brewers,Philadelphia Phillies,4.0,0.0,Kyle Harrison,Cristopher Sánchez,American Family Field,R,Regular Season,True
MLB,824099,2026-06-14 18:10:00+00:00,Kansas City Royals,Houston Astros,4.0,0.0,Stephen Kolek,Spencer Arrighetti,Kauffman Stadium,R,Regular Season,True
MLB,824586,2026-06-14 18:10:00+00:00,Chicago White Sox,Los Angeles Dodgers,6.0,4.0,Bryan Hudson,Emmet Sheehan,Rate Field,R,Regular Season,True
MLB,824994,2026-06-14 19:05:00+00:00,Athletics,Colorado Rockies,9.0,23.0,Jeffrey Springs,Tomoyuki Sugano,Las Vegas Ballpark,R,Regular Season,True
MLB,823212,2026-06-14 19:10:00+00:00,San Francisco Giants,Chicago Cubs,5.0,1.0,Logan Webb,Ryan Rolison,Oracle Park,R,Regular Season,True
MLB,824021,2026-06-14 20:07:00+00:00,Los Angeles Angels,Tampa Bay Rays,3.0,8.0,Grayson Rodriguez,Casey Legumina,Angel Stadium,R,Regular Season,True
MLB,824751,2026-06-14 23:20:00+00:00,Boston Red Sox,Texas Rangers,4.0,6.0,Connelly Early,Nathan Eovaldi,Fenway Park,R,Regular Season,True
MLB,823452,2026-06-15 22:40:00+00:00,Philadelphia Phillies,Miami Marlins,7.0,0.0,Zack Wheeler,Ryan Gusto,Citizens Bank Park,R,Regular Season,True
MLB,822724,2026-06-15 22:45:00+00:00,Washington Nationals,Kansas City Royals,7.0,3.0,Andrew Alvarez,Mitch Spence,Nationals Park,R,Regular Season,True
MLB,824505,2026-06-15 23:10:00+00:00,Cincinnati Reds,New York Mets,12.0,0.0,Chase Burns,Tobias Myers,Great American Ball Park,R,Regular Season,True
